Nº Sample,Temperatura,PWM%
1,150,255,100,29
2,150,255,100,29
3,150,255,100,30
4,150,255,100,31
5,150,255,100,32
6,150,255,100,32
7,150,255,100,34
8,150,255,100,35
9,150,255,100,36
10,150,255,100,37
11,150,255,100,38
12,150,255,100,39
13,150,255,100,40
14,150,255,100,42
15,150,255,100,44
16,150,255,100,45
17,150,255,100,47
18,150,255,100,47
19,150,255,100,49
20,150,255,100,51
21,150,255,100,52
22,150,255,100,54
23,150,255,100,55
24,150,255,100,57
25,150,255,100,58
26,150,255,100,60
27,150,255,100,61
28,150,255,100,63
29,150,255,100,65
30,150,255,100,67
31,150,255,100,69
32,150,255,100,71
33,150,255,100,72
34,150,255,100,74
35,150,255,100,76
36,150,255,100,78
37,150,255,100,80
38,150,255,100,82
39,150,255,100,86
40,150,255,100,88
41,150,255,100,90
42,150,255,100,91
43,150,255,100,93
44,150,255,100,95
45,150,255,100,97
46,150,255,100,100
47,150,255,100,101
48,150,255,100,103
49,150,255,100,106
50,150,255,100,108
51,150,255,100,110
52,150,255,100,112
53,150,255,100,114
54,150,234,92,116
55,150,234,92,117
56,150,234,92,120
57,150,234,92,122
58,150,234,92,124
59,150,234,92,126
60,150,234,92,128
61,150,234,92,129
62,150,211,83,130
63,150,211,83,133
64,150,211,83,136
65,150,211,83,138
66,150,211,83,141
67,150,211,83,143
68,150,211,83,145
69,150,142,56,146
70,150,142,56,149
71,150,142,56,150
72,150,142,56,151
73,150,142,56,154
74,150,142,56,157
75,150,142,56,158
76,150,142,56,159
77,150,71,28,161
78,150,71,28,162
79,150,71,28,163
80,150,71,28,165
81,150,71,28,166
82,150,71,28,167
83,150,71,28,168
84,150,71,28,169
85,150,7,3,170
86,150,7,3,171
87,150,7,3,171
88,150,7,3,173
89,150,7,3,173
90,150,7,3,175
91,150,7,3,175
92,150,0,0,175
93,150,0,0,175
94,150,0,0,175
95,150,0,0,176
96,150,0,0,175
97,150,0,0,176
98,150,0,0,175
99,150,0,0,175
100,150,0,0,174
101,150,0,0,173
102,150,0,0,173
103,150,0,0,172
104,150,0,0,172
105,150,0,0,172
106,150,0,0,170
107,150,0,0,170
108,150,5,2,169
109,150,5,2,168
110,150,5,2,167
111,150,5,2,167
112,150,5,2,167
113,150,5,2,166
114,150,5,2,165
115,150,5,2,165
116,150,0,0,165
117,150,0,0,164
118,150,0,0,163
119,150,0,0,162
120,150,0,0,162
121,150,0,0,162
122,150,0,0,162
123,150,0,0,161
124,150,0,0,161
125,150,0,0,161
126,150,0,0,160
127,150,0,0,159
128,150,0,0,158
129,150,0,0,157
130,150,0,0,157
131,150,17,7,156
